ID,Recidivism_Arrest_Year1
10374,0.41313425
10376,0.19865674
10381,0.23016618
10382,0.28684515
10385,0.56799346
10386,0.3940117
10392,0.5395353
10397,0.28700274
10398,0.32743976
10407,0.24069418
10414,0.4732467
10416,0.34425655
10424,0.65118015
10425,0.18297903
10426,0.39438868
10428,0.41998082
10432,0.2243094
10434,0.23827958
10437,0.21785428
10441,0.097655125
10443,0.3486802
10446,0.4402315
10447,0.4647763
10448,0.22022444
10450,0.4059868
10451,0.374843
10455,0.2315471
10461,0.114259996
10466,0.48369431
10473,0.3805911
10475,0.52448535
10478,0.45567328
10485,0.11580333
10486,0.028370028
10490,0.2890007
10492,0.6262848
10493,0.08341937
10499,0.3968349
10502,0.2531698
10508,0.56823575
10515,0.29046658
10517,0.23437957
10518,0.07850082
10533,0.3381075
10534,0.5211734
10537,0.44113815
10544,0.4653329
10550,0.12912059
10553,0.115043685
10556,0.19523387
10563,0.05825933
10565,0.22443956
10574,0.24211587
10582,0.32855985
10584,0.19640942
10590,0.40831777
10597,0.52290934
10599,0.33588892
10611,0.15649606
10613,0.31117606
10622,0.17150721
10627,0.31770295
10630,0.09661505
10632,0.32603726
10635,0.2631594
10637,0.059605274
10638,0.20697378
10640,0.5269267
10641,0.1409289
10643,0.35052755
10644,0.5863368
10649,0.2342177
10652,0.454759
10656,0.13244516
10657,0.28434548
10658,0.21531123
10659,0.2429419
10666,0.5836914
10667,0.32023555
10671,0.33383095
10674,0.43333176
10678,0.14616148
10679,0.08033071
10681,0.2200285
10684,0.0749547
10691,0.45629075
10693,0.56381357
10694,0.40758374
10697,0.3647722
10701,0.37271777
10709,0.46397442
10712,0.38016576
10713,0.23999894
10715,0.03687907
10716,0.32790503
10718,0.3280062
10723,0.10241095
10734,0.38842356
10735,0.51916915
10740,0.47378275
10743,0.37057328
10744,0.52131844
10746,0.46690756
10751,0.6873195
10756,0.20627888
10757,0.38618562
10759,0.1022977
10760,0.30610573
10762,0.46936324
10763,0.11765572
10765,0.22471057
10767,0.4656289
10768,0.42821708
10772,0.04792252
10773,0.15026379
10779,0.07269901
10781,0.2912474
10782,0.51926655
10785,0.3374779
10790,0.33262858
10792,0.17506765
10797,0.3660441
10798,0.47638562
10800,0.19135937
10802,0.38301098
10804,0.15205495
10808,0.20691772
10811,0.3129082
10813,0.418071
10814,0.25024897
10819,0.48467425
10823,0.46263802
10825,0.48270512
10827,0.25792244
10828,0.16676085
10831,0.108873226
10834,0.29464436
10840,0.4027592
10841,0.16448493
10842,0.48464245
10843,0.42889544
10851,0.24811631
10859,0.35379368
10861,0.45224366
10863,0.49860212
10866,0.28050333
10867,0.48628315
10874,0.6185184
10876,0.53071564
10882,0.31407517
10886,0.3440289
10890,0.23525135
10893,0.33532527
10896,0.080573834
10904,0.3415194
10907,0.22588043
10909,0.25177562
10913,0.29335418
10914,0.57198966
10916,0.3032401
10919,0.6114559
10923,0.15485995
10924,0.35023075
10925,0.44374713
10928,0.22281082
10937,0.2712699
10938,0.36410987
10941,0.14402951
10942,0.40343416
10943,0.17540704
10951,0.16798805
10953,0.16932042
10954,0.41192457
10958,0.28967676
10960,0.17661062
10962,0.3159617
10963,0.3840631
10969,0.26118106
10971,0.5063619
10972,0.31369013
10976,0.22146977
10977,0.18878463
10978,0.4117278
10981,0.3504573
10986,0.22757827
10989,0.5526363
10996,0.37051547
11000,0.0676943
11001,0.19991486
11011,0.27571246
11013,0.35786745
11022,0.35789806
11023,0.42942977
11026,0.1799055
11032,0.28250545
11034,0.3503589
11036,0.4133031
11042,0.26375467
11044,0.20412931
11046,0.36933818
11047,0.4796662
11049,0.06631874
11055,0.2515891
11056,0.3202634
11057,0.5699466
11061,0.45539376
11064,0.053471975
11077,0.25423497
11078,0.26062
11079,0.38044906
11080,0.14222021
11081,0.3579387
11084,0.18293571
11093,0.49988404
11096,0.70482695
11105,0.02357688
11108,0.3200349
11113,0.4777621
11115,0.5249771
11121,0.14052819
11133,0.30477962
11138,0.42837662
11139,0.21303055
11142,0.4831316
11151,0.14676164
11157,0.11710073
11161,0.18717617
11162,0.3941589
11163,0.41993618
11167,0.07614407
11171,0.6154497
11172,0.10075396
11179,0.29924822
11182,0.29116765
11185,0.16051012
11188,0.13161801
11191,0.63841635
11193,0.25237295
11196,0.38461682
11197,0.27789608
11198,0.19965127
11202,0.3119912
11210,0.14107181
11215,0.3767688
11218,0.051775496
11220,0.23619097
11231,0.43094048
11232,0.32890743
11233,0.16746855
11234,0.381365
11237,0.47368217
11239,0.38882008
11240,0.2587864
11242,0.47004288
11245,0.4138307
11252,0.23791212
11253,0.58278877
11256,0.5739653
11260,0.28147715
11261,0.23071796
11262,0.4593634
11263,0.54196596
11264,0.13983573
11265,0.6813116
11266,0.19094908
11269,0.27194017
11273,0.55707186
11274,0.2841918
11276,0.23248981
11277,0.254519
11281,0.35505807
11287,0.36738127
11290,0.03715841
11291,0.4061719
11293,0.34229225
11298,0.5255642
11299,0.4148841
11300,0.38293055
11302,0.3697807
11308,0.60016274
11310,0.39631978
11312,0.24718562
11313,0.1280921
11315,0.5445005
11317,0.16196772
11318,0.4192745
11321,0.04638176
11322,0.36565807
11341,0.35604098
11343,0.37556374
11351,0.28788
11352,0.18171841
11361,0.31717592
11363,0.3774895
11371,0.60836864
11372,0.30494148
11377,0.14373456
11381,0.3790011
11382,0.52012485
11386,0.15590613
11391,0.63784224
11392,0.102669366
11393,0.39633504
11397,0.44387668
11398,0.5603673
11399,0.07400006
11403,0.5635764
11405,0.1279842
11408,0.24267167
11412,0.06793123
11413,0.5970067
11414,0.3740872
11416,0.2806059
11417,0.26825005
11424,0.36401883
11427,0.34903476
11428,0.2157329
11436,0.38738596
11439,0.09422523
11440,0.3758686
11441,0.47346818
11446,0.12436153
11450,0.6838974
11455,0.44255188
11460,0.39830267
11461,0.32833233
11463,0.20619994
11466,0.31585637
11467,0.46385562
11470,0.18074036
11473,0.30512762
11474,0.25184163
11476,0.27033547
11486,0.2873208
11488,0.23871243
11490,0.4112103
11493,0.29197982
11495,0.337221
11501,0.14548308
11502,0.46973804
11504,0.2003334
11505,0.20626967
11507,0.3206313
11514,0.3835803
11519,0.46681315
11523,0.23497802
11527,0.07289088
11528,0.3780897
11531,0.36730406
11535,0.34666878
11540,0.59580946
11542,0.17245504
11557,0.5688679
11559,0.34230196
11560,0.66385776
11566,0.19892845
11568,0.1823997
11569,0.26403278
11571,0.14224382
11573,0.28822058
11574,0.32363492
11575,0.4765384
11577,0.14197032
11581,0.3968493
11583,0.303727
11585,0.07628035
11587,0.5904432
11591,0.37997612
11593,0.29332963
11595,0.46516165
11596,0.35983756
11598,0.3225435
11599,0.36141032
11603,0.07477349
11608,0.19990489
11609,0.29739684
11610,0.35916698
11620,0.2765145
11621,0.17350416
11625,0.29729903
11628,0.1388501
11630,0.6103885
11634,0.14143601
11637,0.26745746
11644,0.55034345
11645,0.6135319
11650,0.42760357
11652,0.18961385
11658,0.20649844
11661,0.1505568
11664,0.35932264
11667,0.47866982
11670,0.67390746
11675,0.16563588
11676,0.07514203
11677,0.5026974
11678,0.1037879
11679,0.21362336
11684,0.33354995
11686,0.39164564
11687,0.19798766
11693,0.09080093
11700,0.5498532
11702,0.4751907
11706,0.14245132
11708,0.09773592
11716,0.5513909
11718,0.1908052
11725,0.5816218
11726,0.25016904
11728,0.5542672
11741,0.3762207
11742,0.18088678
11748,0.49881336
11750,0.39056492
11751,0.22367047
11754,0.33320034
11755,0.42902213
11756,0.6232106
11760,0.580544
11763,0.6631429
11764,0.43741462
11766,0.1428577
11770,0.25258756
11778,0.34930292
11783,0.26597634
11789,0.44786173
11792,0.078455836
11794,0.21862951
11796,0.29800677
11797,0.48767608
11801,0.47825238
11806,0.37394246
11807,0.5322398
11808,0.56542116
11809,0.4147972
11810,0.24632432
11811,0.43422276
11816,0.32916102
11817,0.30188188
11818,0.47747937
11821,0.5177135
11823,0.10487781
11824,0.26751
11827,0.27892962
11828,0.11960195
11838,0.15806422
11840,0.27898473
11845,0.19383563
11851,0.34613606
11858,0.18062909
11863,0.4741729
11864,0.4984764
11865,0.4084064
11868,0.15207663
11870,0.5110811
11872,0.43011162
11876,0.17558552
11885,0.1651012
11888,0.31676424
11891,0.29332346
11892,0.25673586
11893,0.07281273
11895,0.23178564
11898,0.6049437
11901,0.30352685
11908,0.0747509
11910,0.34016287
11911,0.35998896
11916,0.20286031
11924,0.17600884
11931,0.15937793
11940,0.4087792
11941,0.24755523
11942,0.26392
11946,0.36219415
11949,0.32216102
11950,0.40237114
11955,0.18308532
11964,0.35162467
11967,0.54159033
11987,0.27417594
11993,0.29430506
11997,0.24394275
12004,0.21477112
12009,0.29204655
12011,0.1494746
12015,0.14274113
12019,0.44982836
12025,0.4987493
12031,0.24953729
12032,0.19133802
12045,0.07889516
12046,0.47314253
12048,0.24386367
12049,0.20765539
12050,0.10718683
12058,0.24198557
12067,0.11063468
12068,0.37211534
12079,0.617872
12082,0.5514009
12085,0.16717899
12086,0.12982398
12087,0.3148888
12091,0.34178466
12097,0.50131935
12098,0.19679512
12101,0.2918914
12102,0.39395416
12104,0.31384936
12109,0.5308375
12112,0.08204344
12113,0.036688436
12133,0.43970492
12139,0.33078372
12144,0.30854797
12145,0.4899502
12149,0.54250014
12150,0.49798965
12152,0.24247064
12154,0.47740176
12158,0.50037175
12159,0.21875553
12160,0.044066843
12161,0.04001966
12163,0.33472314
12166,0.43191084
12172,0.4092465
12175,0.37992007
12177,0.41394392
12178,0.7445474
12181,0.42079318
12185,0.15510403
12186,0.26169088
12189,0.2837564
12190,0.42159012
12191,0.21444558
12192,0.2764205
12194,0.36586404
12195,0.21564975
12197,0.21975128
12201,0.26231143
12203,0.56014615
12206,0.12332867
12212,0.06892309
12214,0.30954635
12217,0.5403927
12218,0.25577214
12225,0.16893409
12227,0.12833144
12240,0.56111854
12241,0.548381
12244,0.16757503
12247,0.18211794
12248,0.343457
12249,0.16213144
12254,0.27379313
12256,0.25231564
12257,0.42441586
12258,0.55892706
12260,0.27906978
12263,0.4770546
12266,0.6435139
12272,0.40801194
12274,0.29736137
12276,0.37051776
12278,0.04346508
12281,0.65755457
12284,0.36466956
12286,0.45637342
12288,0.53975517
12291,0.1103601
12295,0.6568159
12311,0.27571973
12328,0.29897907
12330,0.103801206
12331,0.068185985
12332,0.47929826
12337,0.16041312
12341,0.2635763
12347,0.3534439
12348,0.15359464
12351,0.3231894
12354,0.051870693
12355,0.27580333
12356,0.06258879
12363,0.57768255
12366,0.041373987
12368,0.66309494
12370,0.2484869
12375,0.287498
12377,0.2600606
12380,0.13292868
12387,0.15566668
12391,0.22359121
12397,0.4193681
12401,0.19662736
12402,0.23057377
12409,0.1314091
12414,0.29708534
12417,0.26582593
12418,0.05764629
12419,0.077330954
12420,0.21538265
12423,0.29737857
12424,0.4249635
12429,0.06859781
12431,0.41010654
12432,0.3205741
12434,0.06341483
12439,0.17790727
12443,0.025255375
12444,0.19454762
12448,0.41191185
12455,0.5333438
12463,0.16483396
12469,0.054784335
12472,0.3577943
12473,0.094781175
12475,0.16499408
12480,0.18678099
12484,0.47907698
12491,0.35210076
12492,0.1793277
12501,0.123264
12503,0.0421724
12504,0.06737015
12505,0.102416605
12510,0.20743206
12511,0.30935553
12512,0.48658958
12517,0.4026624
12518,0.18416506
12522,0.15694827
12526,0.10054037
12530,0.53174967
12540,0.5088725
12549,0.3151508
12552,0.408514
12553,0.4800884
12556,0.37090805
12560,0.5583041
12563,0.40467548
12569,0.16683382
12572,0.42309538
12573,0.15342425
12574,0.20627831
12576,0.16318241
12579,0.20341663
12580,0.45405662
12587,0.49326155
12589,0.32226273
12590,0.39180896
12592,0.032106835
12596,0.39062145
12599,0.083517976
12600,0.03717438
12603,0.28720266
12604,0.1878894
12606,0.30513304
12610,0.23618811
12613,0.0837265
12623,0.18647549
12626,0.3105859
12627,0.063483514
12629,0.3435323
12633,0.1664608
12639,0.18521838
12642,0.2159736
12646,0.19705342
12648,0.17842735
12650,0.36749497
12651,0.36891845
12653,0.47735026
12658,0.17476764
12661,0.16661295
12663,0.42494866
12669,0.31011337
12673,0.30345547
12676,0.37841246
12680,0.49917048
12681,0.1581154
12683,0.25626704
12684,0.15947774
12689,0.20089336
12694,0.3431199
12697,0.17138436
12700,0.45647717
12701,0.34142002
12703,0.6080792
12706,0.17687917
12707,0.580133
12708,0.31685346
12720,0.4364118
12722,0.4996543
12724,0.12873316
12730,0.24663846
12742,0.2958472
12748,0.6007978
12750,0.1638438
12752,0.1506068
12753,0.08528496
12756,0.39499417
12758,0.13269894
12762,0.20841685
12767,0.2557514
12774,0.38514382
12781,0.29564783
12789,0.35789415
12794,0.25600034
12798,0.45356277
12801,0.26111367
12807,0.3003754
12812,0.47814247
12813,0.15797576
12815,0.39713448
12818,0.23811801
12823,0.3807762
12824,0.075394966
12826,0.2511282
12828,0.38170406
12834,0.19203895
12836,0.3033494
12837,0.22652826
12841,0.4229171
12844,0.46239963
12845,0.37922263
12846,0.2754845
12860,0.18961453
12862,0.08618262
12868,0.19567317
12869,0.25467843
12871,0.26651663
12873,0.14995016
12874,0.18728757
12875,0.25325325
12877,0.46736583
12881,0.18639697
12883,0.09976961
12886,0.24731907
12889,0.37437284
12891,0.03040902
12893,0.46655267
12895,0.36604714
12896,0.4438678
12900,0.27995864
12904,0.37653345
12907,0.23151162
12910,0.38076225
12925,0.2931851
12931,0.18512502
12932,0.55973506
12935,0.063564286
12939,0.4551967
12941,0.41452557
12943,0.5423466
12948,0.15148331
12962,0.029876567
12964,0.53369683
12970,0.20441365
12991,0.15513675
12994,0.42847097
12998,0.13946636
13000,0.21597707
13009,0.7635519
13016,0.3707828
13018,0.22620964
13019,0.49445593
13021,0.19293875
13023,0.2984652
13024,0.3636826
13030,0.66490936
13036,0.40120158
13040,0.07110864
13042,0.43240613
13044,0.3571635
13046,0.26168355
13049,0.23444837
13052,0.37266994
13054,0.04327763
13056,0.3043523
13057,0.23887888
13059,0.3203731
13060,0.608551
13063,0.49310675
13064,0.30393693
13067,0.35225633
13068,0.3978091
13076,0.45581225
13081,0.07291109
13083,0.46678987
13084,0.31433806
13085,0.28754604
13088,0.35241544
13089,0.18927817
13092,0.39923888
13095,0.35361964
13100,0.1733941
13103,0.31499282
13104,0.71883214
13106,0.30475116
13110,0.28311953
13114,0.13500677
13116,0.24562423
13118,0.2785067
13119,0.51414496
13120,0.34995723
13122,0.10067618
13125,0.042003416
13127,0.47157437
13131,0.14037718
13133,0.550168
13136,0.4088933
13139,0.23964839
13141,0.45983395
13146,0.36854145
13157,0.30722445
13164,0.11280557
13165,0.4322825
13168,0.5818912
13170,0.31057706
13172,0.32909673
13179,0.057165448
13180,0.6419933
13181,0.20201986
13183,0.47992396
13184,0.24601172
13192,0.47152722
13194,0.21481675
13196,0.39455897
13204,0.1671686
13210,0.053251795
13221,0.4545525
13224,0.4444243
13226,0.22971305
13231,0.24441345
13235,0.114496
13238,0.10021763
13240,0.0923297
13246,0.23189206
13251,0.34268522
13260,0.52335405
13264,0.19080484
13265,0.10227609
13266,0.4234828
13270,0.20170411
13272,0.3424137
13273,0.20065199
13274,0.16331303
13275,0.5259862
13278,0.3455199
13282,0.20434211
13284,0.2471315
13285,0.08074711
13290,0.5953792
13299,0.14675334
13301,0.20190163
13304,0.12856583
13307,0.24477021
13308,0.037839085
13310,0.4165996
13312,0.19758065
13320,0.4490957
13325,0.13536353
13327,0.179054
13330,0.23427191
13332,0.17038919
13333,0.18226004
13334,0.21055333
13338,0.41435
13339,0.5543265
13345,0.6130797
13352,0.5735094
13359,0.2013976
13362,0.116595075
13370,0.433205
13371,0.29253092
13373,0.18569762
13375,0.1353913
13379,0.20751406
13380,0.17938802
13381,0.08795754
13385,0.33583364
13395,0.06951593
13397,0.33921874
13402,0.7785125
13403,0.4086076
13407,0.08346561
13415,0.22462943
13418,0.37214658
13424,0.23593058
13428,0.35116693
13430,0.29954746
13431,0.22845769
13438,0.32946452
13440,0.56550336
13441,0.13919051
13445,0.099049084
13450,0.2978984
13458,0.4485687
13459,0.47821966
13461,0.5221298
13467,0.18375385
13472,0.2876443
13474,0.3201084
13481,0.3476175
13482,0.1516286
13484,0.36427715
13486,0.38422993
13490,0.3208883
13492,0.051144756
13493,0.6235816
13501,0.28323233
13503,0.15512092
13507,0.4272193
13508,0.4618661
13513,0.40502977
13516,0.29266575
13520,0.24247777
13524,0.2887213
13526,0.48204163
13530,0.35455504
13531,0.24959576
13536,0.36350662
13543,0.3750667
13545,0.3087458
13550,0.054382853
13551,0.17644523
13552,0.34281856
13554,0.13848378
13560,0.22187684
13561,0.28163218
13563,0.27328146
13566,0.18681642
13573,0.2942569
13574,0.29758057
13576,0.3033113
13585,0.26328084
13590,0.20984057
13594,0.28867346
13601,0.28510958
13603,0.19964564
13604,0.350057
13609,0.30354798
13611,0.22280909
13616,0.5156795
13618,0.26475054
13619,0.2806935
13623,0.44010356
13625,0.22713603
13629,0.54243296
13630,0.19352537
13634,0.10462111
13635,0.083387926
13639,0.36527437
13640,0.31228274
13641,0.19886193
13642,0.1794337
13646,0.3139028
13647,0.14995971
13651,0.24234518
13652,0.42205092
13656,0.18250686
13666,0.4431861
13669,0.28475133
13672,0.49925154
13674,0.42455873
13689,0.445445
13702,0.37499544
13710,0.72815466
13724,0.3063098
13726,0.37024787
13728,0.25980836
13729,0.16314514
13732,0.15633012
13733,0.22151874
13738,0.28223893
13744,0.21002528
13745,0.7388996
13748,0.2000885
13750,0.3921346
13753,0.4152344
13758,0.22635984
13760,0.5175539
13766,0.3107064
13769,0.31488848
13770,0.43247363
13774,0.10760761
13775,0.58744204
13776,0.4070778
13778,0.19074962
13779,0.5317315
13784,0.33032778
13787,0.20829038
13791,0.23063289
13793,0.22272421
13794,0.36016184
13797,0.583848
13798,0.19830903
13799,0.35559353
13806,0.20512018
13807,0.40790236
13808,0.1940332
13815,0.26632914
13816,0.23562539
13817,0.38092393
13818,0.14476666
13819,0.093430676
13820,0.12893502
13822,0.08861665
13823,0.46096796
13825,0.20598829
13827,0.6824746
13832,0.19556455
13836,0.22250551
13838,0.40299422
13842,0.23428662
13843,0.14953709
13847,0.3580089
13848,0.3021878
13856,0.66435325
13858,0.1344764
13861,0.21149777
13867,0.18907262
13872,0.17648263
13874,0.31901014
13875,0.5069009
13885,0.26848727
13887,0.24863893
13888,0.4685614
13889,0.07333387
13894,0.41074857
13896,0.28050047
13900,0.29459193
13901,0.2308726
13902,0.63646525
13910,0.24388681
13915,0.024897894
13916,0.3761747
13919,0.31277618
13924,0.29877532
13926,0.2872152
13929,0.3245837
13930,0.470723
13933,0.3702532
13935,0.19673614
13937,0.22700492
13939,0.2262427
13941,0.30280083
13947,0.23519799
13949,0.3626209
13953,0.26844835
13955,0.29964387
13958,0.2620192
13963,0.2893563
13967,0.46197778
13969,0.32816768
13973,0.20172992
13979,0.16582581
13981,0.29436326
13983,0.560379
13988,0.3148372
13992,0.38381785
13998,0.49692002
13999,0.31173062
14001,0.48730564
14005,0.07676909
14006,0.15187368
14008,0.48196176
14011,0.25840116
14018,0.35583258
14020,0.34542814
14026,0.41562575
14032,0.055534795
14033,0.4134104
14034,0.07898537
14035,0.49540192
14038,0.42260623
14040,0.26735106
14045,0.30756706
14046,0.44124743
14048,0.31313184
14049,0.14677228
14057,0.21999662
14059,0.15379487
14063,0.2127824
14064,0.31647474
14066,0.4790535
14071,0.27639613
14074,0.2631165
14076,0.15308557
14080,0.40658158
14083,0.5430881
14084,0.29880607
14093,0.25666603
14098,0.19020142
14102,0.37001246
14104,0.16319081
14110,0.27516901
14114,0.13005418
14118,0.36970925
14123,0.22621505
14127,0.4959946
14130,0.37046704
14135,0.22227849
14139,0.10356612
14147,0.42835242
14148,0.04220386
14160,0.16443753
14161,0.38541916
14162,0.27587044
14168,0.24904253
14169,0.3433728
14177,0.46245784
14178,0.11726923
14181,0.25408944
14184,0.46748292
14186,0.6474777
14187,0.09180259
14192,0.32130885
14195,0.25568184
14196,0.19171308
14197,0.075698815
14199,0.52897364
14204,0.14847614
14205,0.26376143
14206,0.18603389
14210,0.3058955
14212,0.36934012
14214,0.14203683
14220,0.6300249
14234,0.48457313
14240,0.39502868
14243,0.29293776
14244,0.17775974
14247,0.5750802
14251,0.2292615
14254,0.33085737
14256,0.40948835
14261,0.6394995
14262,0.08665228
14266,0.28462565
14268,0.5236345
14272,0.19841482
14277,0.4554253
14278,0.32573617
14283,0.2088816
14285,0.103454895
14287,0.3802668
14289,0.43881157
14292,0.35824624
14295,0.106332034
14299,0.08579885
14304,0.2243814
14307,0.29496148
14309,0.21839912
14310,0.27498257
14315,0.22797507
14317,0.42014617
14320,0.31189954
14323,0.19431823
14324,0.12725799
14329,0.57668465
14331,0.41314018
14336,0.48000237
14342,0.24341346
14350,0.2898681
14351,0.28407863
14353,0.1968408
14354,0.11910052
14358,0.26021156
14359,0.09978965
14361,0.54099125
14365,0.33391005
14367,0.27715465
14369,0.5574045
14373,0.24019136
14380,0.3974213
14381,0.34675783
14382,0.18180886
14394,0.31714922
14399,0.59554625
14402,0.20005545
14403,0.19375545
14405,0.525801
14411,0.478879
14412,0.1979264
14416,0.21722718
14419,0.12020681
14421,0.2696649
14423,0.24535964
14429,0.04404659
14432,0.33234105
14433,0.13477702
14435,0.27213913
14436,0.42262942
14446,0.13630074
14450,0.05588003
14454,0.42826828
14456,0.37630203
14458,0.12590677
14464,0.103534
14465,0.109568134
14467,0.49802822
14475,0.11943893
14482,0.13358106
14483,0.48371524
14485,0.4663252
14491,0.14443634
14495,0.35647547
14504,0.24347167
14508,0.27453682
14510,0.11663514
14514,0.6546855
14517,0.1752365
14519,0.31337
14523,0.6684791
14529,0.61638767
14530,0.3289957
14531,0.24673863
14534,0.52724147
14536,0.41307813
14537,0.39884782
14538,0.2973605
14543,0.31930083
14549,0.68384403
14552,0.5867454
14554,0.4299225
14557,0.42775303
14566,0.32291684
14568,0.24692188
14573,0.112552114
14574,0.14785273
14575,0.09303085
14576,0.13133664
14578,0.06849011
14579,0.21900468
14580,0.1853052
14583,0.32453677
14590,0.16394725
14594,0.31074
14597,0.29869813
14603,0.6538131
14606,0.5643945
14607,0.5986493
14611,0.31319776
14612,0.36677828
14618,0.3286985
14620,0.5427209
14621,0.28782195
14622,0.09912828
14634,0.37923467
14636,0.57593966
14645,0.4740568
14648,0.1822099
14652,0.53222257
14658,0.2970255
14662,0.4583203
14664,0.54625326
14665,0.408957
14668,0.11358086
14670,0.24167225
14672,0.49144128
14680,0.2121986
14681,0.33479834
14682,0.25777116
14685,0.46743795
14690,0.23005284
14692,0.32480723
14694,0.44146425
14701,0.30936852
14702,0.16229206
14704,0.1242651
14707,0.19012827
14711,0.24169856
14712,0.38871998
14716,0.20206325
14718,0.16681103
14723,0.50937283
14728,0.32493794
14730,0.39694273
14731,0.3612596
14734,0.4242261
14738,0.29390088
14741,0.41551253
14754,0.07798662
14755,0.47497433
14756,0.14221157
14758,0.43222436
14763,0.1783862
14767,0.24638158
14770,0.35740533
14774,0.2534716
14776,0.33932224
14781,0.27554145
14782,0.63188004
14784,0.32945558
14788,0.11905193
14791,0.3734227
14793,0.6172913
14795,0.32445818
14796,0.05292897
14797,0.36595896
14798,0.4201608
14803,0.40427268
14804,0.5116459
14814,0.15047455
14819,0.28732356
14825,0.45385346
14826,0.41135597
14828,0.60336846
14830,0.45752412
14837,0.5337406
14844,0.5173777
14847,0.060502376
14851,0.30981526
14855,0.5846169
14863,0.58307964
14865,0.25088188
14869,0.48250318
14871,0.15239854
14880,0.05919473
14881,0.09217234
14889,0.54465437
14890,0.31273124
14896,0.21073093
14903,0.18920746
14914,0.440595
14916,0.514276
14921,0.24458343
14922,0.41514608
14925,0.2232897
14927,0.19254613
14929,0.39172986
14931,0.31048122
14937,0.7167831
14938,0.21367073
14939,0.35285172
14940,0.4128869
14944,0.2033076
14948,0.32580602
14951,0.18587358
14953,0.20239587
14954,0.253459
14964,0.399459
14967,0.24718457
14969,0.17240046
14970,0.110379696
14971,0.11566962
14973,0.26778433
14986,0.20072998
14987,0.18113558
14988,0.36035943
14990,0.47356018
14991,0.35466725
14993,0.3674242
14997,0.23439212
15002,0.28180996
15005,0.25353807
15007,0.17777242
15009,0.29061264
15011,0.260596
15012,0.08868323
15017,0.42881304
15023,0.4618484
15027,0.23861441
15028,0.34617758
15030,0.5259003
15041,0.20117222
15046,0.20342545
15047,0.39759424
15053,0.5119653
15054,0.36437574
15057,0.21426922
15058,0.11141559
15059,0.19848071
15061,0.1286981
15065,0.64885294
15070,0.3618334
15076,0.5134867
15079,0.4491914
15084,0.38966426
15086,0.04921417
15087,0.40217897
15097,0.042136364
15100,0.20507385
15104,0.6042997
15110,0.23533668
15117,0.117683716
15118,0.2789403
15121,0.23692916
15128,0.12788388
15130,0.1352284
15131,0.24390094
15132,0.2208523
15135,0.26969028
15139,0.52706164
15146,0.493425
15150,0.25695774
15152,0.44464958
15162,0.26871467
15163,0.3730966
15167,0.40940917
15172,0.33112845
15175,0.5746772
15182,0.5698858
15185,0.30924484
15188,0.5594223
15195,0.30771038
15200,0.57320017
15203,0.40993324
15207,0.12087742
15210,0.24128625
15217,0.35631552
15219,0.15733407
15220,0.47375825
15221,0.44332138
15230,0.39392325
15236,0.22734058
15239,0.5626876
15243,0.6009547
15244,0.1348659
15251,0.21132863
15254,0.4096056
15267,0.07327092
15269,0.19437358
15272,0.117669396
15274,0.42554757
15283,0.25116044
15284,0.34438217
15288,0.27463982
15297,0.48785555
15300,0.03162734
15302,0.3161956
15303,0.099260285
15304,0.3555708
15307,0.118344784
15309,0.5794152
15322,0.43286082
15327,0.3235016
15330,0.33484188
15331,0.43802303
15333,0.34827095
15337,0.46210068
15339,0.23631102
15343,0.61165184
15344,0.29771534
15345,0.23858362
15347,0.16216846
15350,0.062405758
15353,0.4775143
15359,0.14824021
15364,0.111314744
15369,0.07909046
15375,0.6301616
15377,0.19214796
15378,0.25781226
15381,0.4126837
15383,0.4785609
15384,0.20755558
15388,0.6333587
15393,0.4168988
15394,0.27081037
15395,0.263509
15400,0.16668521
15404,0.22747785
15408,0.326386
15410,0.23109652
15411,0.299529
15412,0.28963685
15414,0.29145736
15415,0.36842614
15416,0.28223747
15420,0.26731703
15421,0.59109664
15422,0.035036985
15423,0.11561365
15428,0.2629092
15429,0.27727675
15433,0.49726853
15438,0.22151946
15442,0.17583111
15447,0.36841738
15448,0.38819894
15453,0.34031537
15460,0.49477917
15463,0.051012207
15464,0.35029867
15465,0.2036065
15466,0.10773719
15468,0.3354277
15476,0.63449347
15478,0.32033098
15479,0.13631518
15480,0.50703174
15483,0.38158944
15486,0.44032204
15488,0.2946732
15491,0.44130445
15496,0.1871335
15499,0.60691875
15503,0.27027223
15508,0.23366491
15509,0.31248316
15510,0.42675698
15516,0.49437085
15517,0.35133666
15518,0.14932574
15519,0.6599165
15522,0.19797663
15523,0.3241666
15524,0.34736487
15525,0.52740985
15528,0.12680794
15529,0.081006415
15532,0.31504068
15536,0.53135264
15545,0.14038649
15546,0.26741096
15547,0.057396654
15560,0.0557352
15561,0.2697912
15562,0.39369813
15563,0.09130807
15564,0.4945383
15578,0.45657456
15582,0.49177653
15589,0.049772274
15590,0.19213602
15592,0.33946738
15595,0.35748297
15597,0.04800827
15600,0.19599389
15605,0.56101334
15611,0.4877772
15615,0.41838685
15630,0.27819034
15632,0.3452031
15637,0.23199056
15640,0.1529551
15646,0.6919457
15647,0.5604837
15648,0.19724894
15649,0.232192
15650,0.3031109
15651,0.19382134
15652,0.6452392
15656,0.49142373
15658,0.5425699
15660,0.37570262
15661,0.4708864
15666,0.35913476
15667,0.15937991
15670,0.1860482
15673,0.19858906
15674,0.052506443
15679,0.52252775
